href,id,contents,key,date,contents_order,hate,hate_categories,hate_degree,posititon
/bbs/Gossiping/M.1625304422.A.710.html,guppys2005, 蟑螂要抹黑莫德納囉 快來看喔,莫德納, 99.106.169.135 07/03 23:06 ,450,1,,,
/bbs/Gossiping/M.1625234607.A.42C.html,devilfruit, 還不是媒體把AZ洗成致死血栓次等疫苗害的,莫德納,  103.3.192.111 07/02 22:07 ,13,1,,,
/bbs/Gossiping/M.1625234607.A.42C.html,leon1757tw, moderna搶著打 傻了才等國慘,莫德納,  59.115.156.89 07/02 22:18 ,51,1,,,
/bbs/Gossiping/M.1625234607.A.42C.html,lynchen, 高雄人不打高端 嚴重赤化,莫德納,  36.224.108.65 07/03 07:30 ,177,1,,,
/bbs/Gossiping/M.1624379337.A.7C0.html,AnanP, 你憑什麼打高端啊，去打科興，滾,莫德納,    101.9.51.21 06/23 00:41 ,3,1,,,
/bbs/Gossiping/M.1624360426.A.0F4.html,blue999, 台灣只配打爛的AZ   817政績又+1,莫德納,    1.171.31.96 06/22 19:15 ,5,1,,,
/bbs/Gossiping/M.1624271195.A.450.html,airyptt, 看到一群人精神分裂，嘴巴說拜登失智，身體在乞討疫苗，拿到以後在囂張，真的有夠人格分裂。 就像一開始笑who主席黑鬼，結果從covax乞討到az，然後特權紛紛強打，最後叫囂台北市長管理不善。 快笑死,莫德納,  124.183.70.94 06/21 19:28 ,697,1,,,
/bbs/Gossiping/M.1624178457.A.1E4.html,Shimotsukin, 台灣當乞丐就好了，幹嘛訂，連高端那種垃圾都可以不需要開發,莫德納, 111.82.242.124 06/20 16:56 ,66,1,,,
/bbs/Gossiping/M.1624154445.A.6F4.html,didi0909, 蟑螂請把手臂留給高端 國外認證我們打就好 謝謝,莫德納,   106.105.10.7 06/20 10:06 ,47,1,,,
/bbs/Gossiping/M.1624143599.A.CBF.html,jeanpaul, 高端炒完當大家智障是不是？,莫德納,  223.137.44.15 06/20 07:23 ,47,1,,,
/bbs/Gossiping/M.1624126269.A.F9C.html,hsu0612, 好啊 不然要跟英糞一起打高端ㄇ,莫德納, 49.216.168.131 06/20 02:17 ,33,1,,,
/bbs/Gossiping/M.1624126269.A.F9C.html,edison901, 幹你娘吃1片美豬換1支莫德納，吃到你怕,莫德納,    42.77.19.64 06/20 02:39 ,84,1,,,
/bbs/Gossiping/M.1624124568.A.880.html,tuo9, 你啊，第二類高官打莫德納，台灣賤民打國產,莫德納, 123.194.61.182 06/20 01:44 ,7,1,,,
/bbs/Gossiping/M.1624124568.A.880.html,lws0527, 老人滾去打AZ啦 肖想莫德納,莫德納,  180.217.13.75 06/20 02:15 ,71,1,,,
/bbs/Gossiping/M.1624075728.A.DB2.html,cwh0105, 可憐韭菜只能打高端,莫德納,  36.230.183.47 06/19 12:10 ,14,1,,,
/bbs/Gossiping/M.1623991268.A.0A1.html,master56, BNT貨多啊 就垃圾政府不買,莫德納,  114.34.167.46 06/18 12:46 ,63,1,,,
/bbs/Gossiping/M.1623969729.A.A71.html,joemtpa2, 政商名流打Moderna 韭菜打高端 嘻嘻,莫德納,140.112.212.141 06/18 07:18 ,136,1,,,
/bbs/Gossiping/M.1623969729.A.A71.html,headcase, 老百姓打AZ 權貴打莫德納 賤民沒得打,莫德納,  39.11.224.139 06/18 07:31 ,187,1,,,
/bbs/Gossiping/M.1623969729.A.A71.html,CYL009, 台灣人滾去打高端吧,莫德納,   112.78.67.21 06/18 07:39 ,215,1,,,
/bbs/Gossiping/M.1623969729.A.A71.html,hohohoha, 817死去打高端啦!,莫德納, 114.40.202.126 06/18 07:40 ,219,1,,,
/bbs/Gossiping/M.1623969729.A.A71.html,CYL009, 台派黑道賤畜搶快嗆人最後還是喜打高端啦現在一到三類都還沒打完呢 嘻嘻哈哈哈哈哈哈,莫德納,   112.78.67.21 06/18 08:50 ,441,1,,,
/bbs/Gossiping/M.1623969729.A.A71.html,sonicguy, 蟑螂最愛高端了,莫德納, 111.82.172.187 06/18 08:54 ,446,1,,,
/bbs/Gossiping/M.1623969729.A.A71.html,AxelGod, 蟑螂疫苗是打到了喔？去打你的國產高端啦,莫德納,223.137.114.148 06/18 08:54 ,449,1,,,
/bbs/Gossiping/M.1623940917.A.543.html,ha99, 指揮中心真的賤，莫德納就繞過地方政府，做的很難看，最好大家都看不出來，這種失格的指揮中心，憑什麼讓他們分配!,莫德納, 218.35.191.113 06/17 23:47 ,351,1,,,
/bbs/Gossiping/M.1623760095.A.D51.html,gay7788, 當然醫護先打阿，韭菜就乖乖打高端好ㄇ,莫德納,   61.219.191.4 06/16 09:19 ,82,1,,,
/bbs/Gossiping/M.1623642734.A.B48.html,Coslate, 5000Moderna >>>>> 881垃圾,莫德納,   42.73.96.185 06/14 12:13 ,72,1,,,
/bbs/Gossiping/M.1623472567.A.6EA.html,Anvec, 一堆低能兒在嘴黑AZ 這些醫護都是專業的他們的喜好就是如此 之前去打AZ很多還不情不願 如果不是疫情爆發 沒得選,莫德納,124.155.174.232 06/12 12:39 ,7,1,,,
/bbs/Gossiping/M.1623471588.A.94E.html,ray88076, AZ>>>>低端,莫德納,    49.217.3.71 06/12 12:35 ,102,1,,,
/bbs/Gossiping/M.1623471588.A.94E.html,Aliensoul, az太垃圾很多醫護不打,莫德納,  182.233.0.162 06/12 13:45 ,325,1,,,
/bbs/Gossiping/M.1623471588.A.94E.html,jimhall, 醫護只想打莫德納，莫德納也只能醫護打呢所以政府對疫苗好壞心理很清楚所以不是不能打進口疫苗，是不爽讓你韭菜打,莫德納,   1.200.123.75 06/13 14:42 ,408,1,,,
/bbs/Gossiping/M.1623466441.A.FA4.html,shidaeun, 沒打高端的817全家得新冠,莫德納, 110.26.197.162 06/12 11:04 ,122,1,,,
/bbs/Gossiping/M.1623466441.A.FA4.html,tzouandy2818, 那他全家去打高端 出殯跟我說,莫德納,114.136.254.138 06/12 11:17 ,193,1,,,
/bbs/Gossiping/M.1623436909.A.EB6.html,SimleToMe, 政府撐腰阿 寧願台灣人民死幾百人也要讓高端賺錢 懂？,莫德納,  61.228.88.197 06/12 12:48 ,73,1,,,
/bbs/Gossiping/M.1623399676.A.C20.html,nature1021, 蟑螂對高端到底哪裡來的信心阿？,莫德納,  42.73.100.224 06/11 16:35 ,97,1,,,
/bbs/Gossiping/M.1623399676.A.C20.html,pytzog, 打高端出事肯定是因為自己太低端，不是疫苗問題,莫德納,  101.10.19.162 06/11 16:37 ,100,1,,,
/bbs/Gossiping/M.1623399676.A.C20.html,myanigi, 韭菜不適合 乖乖打高端,莫德納,125.231.151.236 06/11 16:54 ,128,1,,,
/bbs/Gossiping/M.1623399676.A.C20.html,gunfighter, 高端讓給817 這種低劣疫苗 我來,莫德納,  111.82.67.237 06/11 17:15 ,154,1,,,
/bbs/Gossiping/M.1623373273.A.3B7.html,pierse, 賤民有得選嗎? 沒有保護力的高端逼你硬吞,莫德納,223.137.231.218 06/11 09:04 ,19,1,,,
/bbs/Gossiping/M.1623315482.A.6E0.html,marginal5566, 低端人口請配合高端實驗謝謝,莫德納, 36.234.118.135 06/10 17:00 ,26,1,,,
/bbs/Gossiping/M.1623315482.A.6E0.html,scott90213, 一堆低能憨粉 以為國產很恐怖一樣跟當初妖魔化AZ一樣國產明明使用的技術是副作用最低的,莫德納,122.116.128.166 06/10 17:01 ,28,1,,,
/bbs/Gossiping/M.1623311311.A.59A.html,amphiprion, 高端是賤民打的,莫德納,27.242.40.178 06/10 15:51 ,20,1,,,
/bbs/Gossiping/M.1623311311.A.59A.html,ted01234567, 高端通通留給你們這些賤民打,莫德納, 36.230.179.210 06/10 15:54 ,46,1,,,
/bbs/Gossiping/M.1623311311.A.59A.html,abc22753939, 幹你娘指揮中心只會叫人家打國產  自己卻打好的莫德納？,莫德納,223.140.115.53 06/10 16:00 ,71,1,,,
/bbs/Gossiping/M.1623311311.A.59A.html,failuremode, 有錢有勢莫德那，韭菜社畜打高端,莫德納,61.230.36.227 06/10 16:24 ,138,1,,,
/bbs/Gossiping/M.1623215749.A.529.html,ian41360, 那15萬莫德納不是給賤民孕婦打的啦,莫德納,  110.26.222.34 06/09 13:16 ,2,1,,,
/bbs/Gossiping/M.1623188973.A.719.html,wataru777, 有莫德納和BNT都是人生勝利組AZ是普通人 高端（如果有）是韭菜,莫德納,111.242.231.213 06/09 05:52 ,9,1,,,
/bbs/Gossiping/M.1623081489.A.F2D.html,LeonBolton, 韭菜乖乖打高端，莫德納沒你的事,莫德納, 111.254.20.122 06/08 00:06 ,48,1,,,
/bbs/Gossiping/M.1623068575.A.178.html,utuyuy, 15萬莫德納先打好打滿 高端上市生理食鹽水貼張高端  鏡頭前打開live直播 韭菜就是這麼好騙,莫德納,   42.73.244.78 06/07 20:27 ,3,1,,,
/bbs/Gossiping/M.1622891702.A.F19.html,GamaloveVaca, 蟑螂會說只有高端沒副作用其他都有,莫德納,59.126.46.209 06/05 19:18 ,11,1,,,
/bbs/Gossiping/M.1622816057.A.8C1.html,littenVenus, 賤民只能打高端,莫德納, 114.136.19.247 06/04 22:30 ,15,1,,,
/bbs/Gossiping/M.1622813493.A.439.html,funnyrain, 當然是高官先打啊 你各位賤民 打高端喔,莫德納, 114.47.235.86 06/04 21:51 ,89,1,,,
/bbs/Gossiping/M.1622813493.A.439.html,Zombieslayer, 還在喬啦 韭菜等高端就好,莫德納,   37.47.50.102 06/04 21:55 ,97,1,,,
/bbs/Gossiping/M.1622813493.A.439.html,windowdoor, vip造冊中 賤民乖乖打高端吧,莫德納,  111.82.14.126 06/04 21:58 ,100,1,,,
/bbs/Gossiping/M.1622795635.A.846.html,season2011, 你都打不到喇  屁民只有AZ跟國慘能打,莫德納,223.138.202.192 06/04 16:58 ,29,1,,,
/bbs/Gossiping/M.1622647925.A.490.html,zzxcasd, 高端最適合智商不足的817施打,莫德納,  36.236.146.86 06/02 23:35 ,17,1,,,
/bbs/Gossiping/M.1622647925.A.490.html,kevin8203, 高端根本糞 輝瑞最強,莫德納,  1.174.165.104 06/02 23:39 ,22,1,,,
/bbs/Gossiping/M.1622647925.A.490.html,kinmengon, 高端吧！在蟑螂的眼中,莫德納,114.137.121.164 06/02 23:44 ,26,1,,,
/bbs/Gossiping/M.1622596924.A.96F.html,stock168, 狗官會拿去打，賤民只能打高端實驗品,莫德納,180.214.177.103 06/02 09:59 ,124,1,,,
/bbs/Gossiping/M.1622596924.A.96F.html,zxcc, 給狗官先吸食時間阿，嘴上挺國產的蟑螂有莫德納還不吸食嗎,莫德納,114.136.148.217 06/02 11:08 ,181,1,,,
/bbs/Gossiping/M.1622535259.A.CB5.html,bewritten, 窮人還有高端啊,莫德納, 60.250.226.163 06/01 17:58 ,131,1,,,
/bbs/Gossiping/M.1622514663.A.2D2.html,colaer, 鄉民給你面子按你算高端人數的方法算莫德納，結果你說人家錯，那高端的數字就也是錯的啊，他媽的智障,莫德納,  39.12.101.161 06/01 10:51 ,119,1,,,
/bbs/Gossiping/M.1622513997.A.B4C.html,grimnir158, 用這標準 高端0人啦 襙你媽,莫德納,   1.165.143.70 06/01 10:29 ,85,1,,,
/bbs/Gossiping/M.1622501929.A.A36.html,lu0713, 低端人口唯有打高端才是唯一出路,莫德納,150.117.221.250 06/01 07:18 ,12,1,,,
/bbs/Gossiping/M.1622476841.A.E9D.html,oldchang1205, BNT和莫德納 才是同門 高端什麼垃圾,莫德納,  114.37.132.49 06/01 00:19 ,16,1,,,
/bbs/Gossiping/M.1622453248.A.9A9.html,qilar, 低端人口們都乖乖去打高端 打高端 變高端,莫德納,  180.217.4.190 05/31 17:28 ,2,1,,,
/bbs/Gossiping/M.1622184401.A.A4B.html,good90150, 你他媽光明正大昭告天下說要跟上海復興買bnt，看中國敢不敢不讓妳買啦幹,莫德納,   110.28.3.218 05/28 15:14 ,440,1,,,
/bbs/Gossiping/M.1622169486.A.026.html,mercedeces, 象迷打聯亞，底端覺青打高端,莫德納, 220.134.27.244 05/28 10:55 ,174,1,,,
/bbs/Gossiping/M.1622166902.A.AA6.html,kazafso, 覺青817記得打台版科興  三期沒做的疫苗,莫德納, 110.28.103.188 05/28 09:56 ,4,1,,,
/bbs/Gossiping/M.1622121441.A.F08.html,kissa0924307, 817乖乖打“台版科興” 高端疫苗啦！,莫德納,   211.23.93.43 05/27 21:25 ,25,1,,,
/bbs/Gossiping/M.1622120212.A.A09.html,ak5618, 醫療廢棄物也能吹，除了輝瑞都是垃圾疫苗,莫德納,1.168.87.244 05/27 20:57 ,7,1,,,
/bbs/Gossiping/M.1622112877.A.3B9.html,ak5618, 沒有科興都別談，15萬垃圾疫苗是來當醫療廢棄物的嗎...,莫德納,   1.168.87.244 05/27 19:06 ,11,1,,,
/bbs/Gossiping/M.1622111192.A.235.html,ak5618, 垃圾疫苗，AZ、莫德納都是垃圾，只要輝瑞,莫德納,   1.168.87.244 05/27 18:27 ,44,1,,,
/bbs/Gossiping/M.1622111192.A.235.html,siemenss, 喜歡打人民臉 就用輝瑞來打 垃圾國產 滾,莫德納,  61.230.137.42 05/27 18:30 ,166,1,,,
/bbs/Gossiping/M.1622110394.A.D2C.html,Housetobe, ㄏㄏ反正你要打的是高端 垃圾,莫德納,  112.78.80.183 05/27 18:18 ,69,1,,,
/bbs/Gossiping/M.1621429815.A.8E3.html,asyousaid, 八卦是個神奇的地方，在鄉民眼中打AZ的英國女王也是賤民,莫德納, 05/19 22:22 ,12,1,,,
/bbs/Gossiping/M.1621426204.A.1FF.html,watashiD, 莫德納跟AZ都很爛,莫德納, 05/19 20:12 ,28,1,,,
/bbs/Gossiping/M.1621426204.A.1FF.html,Tars, 柯韓粉不忘祖只打科興 不屑美國爛貨,莫德納, 05/19 20:13 ,35,1,,,
/bbs/Gossiping/M.1621308649.A.619.html,headcase, 賤民乖乖打AZ好嗎         什麼 AZ不夠打,莫德納, 05/18 11:32 ,4,1,,,
/bbs/Gossiping/M.1619939962.A.F5B.html,bigpa, 反正現在民眾要的是BNT高級貨  AZ低級貨不打,莫德納, 05/02 15:46 ,68,1,,,
/bbs/Gossiping/M.1629726575.A.66E.html,AlHorford15, 高端呢 美畜瞧不起我們高端是不是??,輝瑞,  61.230.12.220 08/23 21:51 ,11,1,,,
/bbs/Gossiping/M.1628893542.A.9C3.html,cooldogy1973, 高端沒賺爆前你們韭菜別想打國外疫苗啦,輝瑞,    42.73.99.22 08/14 08:09 ,113,1,,,
/bbs/Gossiping/M.1628893542.A.9C3.html,voyhanxu, 南朝鮮這可悲的爛國家沒高端可以打亂買一通不如努力跟高端洽談代工,輝瑞, 111.83.146.229 08/14 08:19 ,121,1,,,
/bbs/Gossiping/M.1628893542.A.9C3.html,hohohoha, 劑怎辦?混打莫德納?拉基政府怎回的 想那麼遠?,輝瑞,218.173.164.153 08/14 08:48 ,148,1,,,
/bbs/Gossiping/M.1628649703.A.455.html,v5270, 我覺得你智商比較有問題，高端連保護力資訊都沒有，你怎麼會推薦人去打？,輝瑞, 49.216.222.160 08/11 11:41 ,27,1,,,
/bbs/Gossiping/M.1628464815.A.CF4.html,aasdqwe, 反關台灣政府的輝瑞都是乞討來的,輝瑞,180.217.145.127 08/09 09:16 ,361,1,,,
/bbs/Gossiping/M.1628464815.A.CF4.html,joe51408, 台灣買很夠啊 都是高端 我幹你娘,輝瑞,  124.218.36.72 08/09 09:39 ,410,1,,,
/bbs/Gossiping/M.1628464815.A.CF4.html,slimu0001, 反觀台灣只會當乞丐，瞎捧高端,輝瑞, 223.139.191.78 08/09 10:10 ,454,1,,,
/bbs/Gossiping/M.1628036954.A.D20.html,dddddd, 多少顧一下非洲 以免都被科興爛貨拉走影響力,輝瑞,    42.75.214.7 08/04 11:07 ,114,1,,,
/bbs/Gossiping/M.1625549430.A.3A7.html,jfriendtw, 垃圾高端疫苗拿去換,輝瑞,    39.13.99.27 07/06 18:30 ,231,1,,,
/bbs/Gossiping/M.1623625649.A.5E9.html,pttccbbs, 如果打輝瑞，她就該死，耍特權到極致,輝瑞,  42.72.194.204 06/14 07:23 ,31,1,,,
/bbs/Gossiping/M.1623575910.A.6B4.html,hoaliy, 重點是BNT是匪貨，總統怎能？,輝瑞, 101.137.12.106 06/13 17:20 ,10,1,,,
/bbs/Gossiping/M.1623572922.A.97B.html,bluesquirrel, 說好的把手臂留給國慘高端呢？,輝瑞, 223.136.48.205 06/13 20:31 ,754,1,,,
/bbs/Gossiping/M.1623570734.A.A02.html,p23j8a4b9z, Bnt紅統疫苗 總統怎麼可以打這支,輝瑞,111.246.164.158 06/13 15:53 ,3,1,,,
/bbs/Gossiping/M.1623569405.A.41C.html,rexyeah, 我柯粉啦，更早在吵AZ壞壞的時候，總統跟肥豬一樣有先打AZ其實也沒問題吧。,輝瑞,   1.163.204.89 06/13 18:10 ,57,1,,,
/bbs/Gossiping/M.1623569242.A.B6E.html,yukaiw, 只在乎高端股價的總統還不如去死,輝瑞,114.136.215.113 06/13 16:04 ,349,1,,,
/bbs/Gossiping/M.1623568098.A.DED.html,TZUYIC, 低端的賤民打國產，高端的官員打舶來品。,輝瑞,111.71.214.253 06/13 15:23 ,484,1,,,
/bbs/Gossiping/M.1623568098.A.DED.html,Coslate, 齁三小幹你娘 總統自己打BNT 叫全民打國,輝瑞, 42.73.96.185 06/13 15:26 ,565,1,,,
/bbs/Gossiping/M.1623568098.A.DED.html,kobe7610, 現在不知道打了BNT再打國慘會不會怎樣,輝瑞,223.137.203.202 06/13 15:30 ,714,1,,,
/bbs/Gossiping/M.1623568098.A.DED.html,sucao, 覺青蟑螂不是說總統要留著打高端?,輝瑞,36.239.254.227 06/13 15:38 ,854,1,,,
/bbs/Gossiping/M.1623568098.A.DED.html,s10016450, 是要測試輝瑞混國慘嗎 是的話我推,輝瑞,    39.12.40.96 06/13 16:13 ,986,1,,,
/bbs/Gossiping/M.1623568098.A.DED.html,wn7158, 所以如果是真的，那母豬的bnt怎麼進來的？,輝瑞,101.137.251.228 06/13 16:30 ,1088,1,,,
/bbs/Gossiping/M.1623552268.A.6FF.html,realtw, 輝瑞和阿斯利康是國際上公認最垃圾的兩塊,輝瑞, 121.31.247.251 06/13 10:46 ,20,1,,,
/bbs/Gossiping/M.1623457250.A.137.html,aGooDie, 美國：給韓國兒子現貨101萬嬌生跟菲律賓兒子現貨228萬輝瑞，啊那個狗奴才台灣就給個75萬空頭支票就好了，反正不管怎樣他,輝瑞,110.54.243.74 06/12 08:24 ,6,1,,,
/bbs/Gossiping/M.1623453439.A.B13.html,aGooDie, 美國：給兒子韓國現貨101萬嬌生跟兒子菲律賓現貨228萬輝瑞，啊那個狗奴才台灣就給個75萬空頭支票就好了，反正不管怎樣他們還是屁股搖不停！,輝瑞,  110.54.243.74 06/12 08:16 ,186,1,,,
/bbs/Gossiping/M.1623453439.A.B13.html,bruce2248, 輝瑞都發聲明不負責台灣業務 只剩柯韓糞還不肯下車,輝瑞,  114.24.73.230 06/12 09:15 ,321,1,,,
/bbs/Gossiping/M.1623453439.A.B13.html,kennylin1130, 比高端爛的BNT有氣質的台灣人才要用,輝瑞,  36.234.204.52 06/12 11:26 ,503,1,,,
/bbs/Gossiping/M.1623350476.A.B49.html,homerunball, 高端鬼島很窮正解,輝瑞, 27.246.192.122 06/11 08:00 ,84,1,,,
/bbs/Gossiping/M.1623350476.A.B49.html,Everforest, 快救救低端糞島 覺青我們有高端,輝瑞,   1.163.186.80 06/11 09:10 ,99,1,,,
/bbs/Gossiping/M.1623219850.A.41D.html,aloneatrip, 胖子就打高端就好了,輝瑞,111.251.27.58 06/09 14:25 ,3,1,,,
/bbs/Gossiping/M.1623217659.A.905.html,alice1967, 胖子就打高端啊，貨源充足不用怕,輝瑞,  42.74.234.104 06/09 13:55 ,111,1,,,
/bbs/Gossiping/M.1623217659.A.905.html,aloneatrip, 胖子去打高端好嗎,輝瑞,  111.251.27.58 06/09 13:56 ,121,1,,,
/bbs/Gossiping/M.1622699740.A.273.html,zxm50191, 自己打輝瑞在叫其他人打國慘 HEHE,輝瑞,   49.159.72.90 06/03 14:00 ,71,1,,,
/bbs/Gossiping/M.1622699740.A.273.html,edges, 台派怎麼都出廢物啊Q嘴秋，老丁怕死打輝瑞,輝瑞, 223.141.11.179 06/04 09:12 ,628,1,,,
/bbs/Gossiping/M.1622465970.A.AD1.html,chalinse, 我是覺得 說要打高端的某人比較可能偷換成輝瑞的，反正民眾也不知道，這樣唬弄愚民做做秀很快就ok了噢,輝瑞,111.184.174.107 05/31 21:14 ,13,1,,,
/bbs/Gossiping/M.1622387999.A.6AD.html,Ginpunch, ㄏㄏ智障柯粉只會舔BNT懶趴啦看到負面消息就噓下去 這就崇尚柯學的板,輝瑞, 118.167.23.119 05/31 16:42 ,47,1,,,
/bbs/Gossiping/M.1622129126.A.DAA.html,NotOtaku, AZ是感染保護力，P和M是症狀保護力，一堆文組智障還在帶風向,輝瑞, 114.41.146.121 05/27 23:59 ,18,1,,,
/bbs/Gossiping/M.1622095798.A.52E.html,Wimadison, 只要BNT！草菅人命的蔡症腐下台！,輝瑞,   101.9.198.62 05/27 14:10 ,1,1,,,
/bbs/Gossiping/M.1622094013.A.593.html,zeroBB, 817造謠就不要讓他們打德製bnt，幹您娘咧,輝瑞, 150.116.218.50 05/27 14:10 ,779,1,,,
/bbs/Gossiping/M.1622034365.A.881.html,necrophagist, 他們就怕國產疫苗被幹掉瘋狂抹黑bnt啊 跟某政府87像,輝瑞,223.137.146.171 05/27 00:55 ,200,1,,,
/bbs/Gossiping/M.1622017826.A.321.html,DreamerSun, 唬爛吧 憑一個過氣政客會認識輝瑞副總裁？,輝瑞,   114.42.21.94 05/31 21:19 ,198,1,,,
/bbs/Gossiping/M.1621964621.A.25F.html,meatbear, 加拿大安大略省打AZ血栓 六萬分之一 掛了二十幾人 輝瑞還沒聽過有什麼事上新聞 最多就是開放十二歲以上未成年施打真的有時間有錢的 組團去美國打 不然留學工作簽到加拿大打 比等廢物政府快,輝瑞,   209.52.88.96 05/26 01:54 ,17,1,,,
/bbs/Gossiping/M.1621960158.A.E2A.html,nthubioin, 幹您娘咧!不想打BNT閉嘴就好，賣靠夭啦,輝瑞,    84.17.56.91 05/26 00:55 ,450,1,,,
/bbs/Gossiping/M.1621960158.A.E2A.html,five615, 硬是要炒作成買BNT就是投共 草尼瑪,輝瑞,   24.21.157.10 05/26 01:03 ,548,1,,,
/bbs/Gossiping/M.1621960158.A.E2A.html,hugr86, 高端三期沒做直接施打 死了要算政府的還是藥廠的 人命賠錢就算了???,輝瑞,   1.170.225.82 05/26 03:03 ,986,1,,,
/bbs/Gossiping/M.1621960158.A.E2A.html,yahuichang, 承認統戰，命只有一條，BNT快來，家中有慢性病等不到七月後,輝瑞,  219.68.101.69 05/26 07:41 ,1186,1,,,
/bbs/Gossiping/M.1630738342.A.A65.html,bon362, 滾！這裡只歡迎高端戰士,阿斯特捷利康,    42.72.70.77 09/04 15:41 ,69,1,,,
/bbs/Gossiping/M.1633071628.A.53D.html,ggininderoh, 打高端就登能兒R同理相信總統打高端的也是登能兒,高端,   101.12.46.94 10/01 15:02 ,2,1,,,
/bbs/Gossiping/M.1633065106.A.01E.html,sellgd, 有隻畜生明明打了歐美疫苗 還裝自己打高端,高端,  203.222.14.70 10/01 14:23 ,21,1,,,
/bbs/Gossiping/M.1633060498.A.E85.html,chunpiao, 有病的不要打高端啦，豬隊友！,高端,  111.71.31.149 10/01 12:13 ,24,1,,,
/bbs/Gossiping/M.1633047982.A.D3B.html,action426, 打高端的低端人口沒錢出國啦 沒差,高端,  111.83.230.45 10/01 10:18 ,539,1,,,
/bbs/Gossiping/M.1633008546.A.687.html,jesiuty, 高端業務 被釘業績壓力大 菸蟑還不快上,高端, 114.40.151.210 09/30 21:37 ,55,1,,,
/bbs/Gossiping/M.1633008546.A.687.html,meta41110, 凸( ???)凸20歲以上就韭菜該割啦~就剩這種可以打笑死8**喜歡就好嘴巴打高端身體到很誠實,高端,  114.40.68.137 10/01 01:27 ,198,1,,,
/bbs/Gossiping/M.1633007137.A.638.html,brucielu95, 屁精互注高端得高潮,高端,  36.226.195.57 09/30 21:06 ,7,1,,,
/bbs/Gossiping/M.1633007137.A.638.html,deray, 打高端 壞腦子,高端,118.165.144.169 10/01 09:56 ,365,1,,,
/bbs/Gossiping/M.1633007137.A.638.html,bilibo, 苗栗國   打高端變低端,高端,   61.216.20.61 10/01 10:56 ,376,1,,,
/bbs/Gossiping/M.1633003716.A.4D5.html,frankkang, 認證是以後能世界啪啪走啦 扯什麼突破突破 就沒有高端啦 垃圾疫苗,高端,   1.170.29.187 09/30 23:50 ,13,1,,,
/bbs/Gossiping/M.1632996153.A.FD4.html,misu2718, 不錯啊，有能力的出國，避免在島內跟低端共處，只是辛苦無法出國的，身邊可能有高端仔,高端,    39.9.96.231 09/30 18:28 ,11,1,,,
/bbs/Gossiping/M.1632983149.A.DA7.html,blow5566job, 高端寶寶 腦袋低端,高端, 36.237.108.235 09/30 14:27 ,28,1,,,
/bbs/Gossiping/M.1632983149.A.DA7.html,panzerbug, 街友全部抓來打高端，柯不是很愛幫低端人口打疫苗,高端,223.136.200.113 09/30 14:33 ,89,1,,,
/bbs/Gossiping/M.1632983149.A.DA7.html,MK47, 低能兒才打高端,高端,203.217.116.152 09/30 17:45 ,443,1,,,
/bbs/Gossiping/M.1632975518.A.44E.html,Plot3D, 啊靠 當初柯糞不是要陳時中帶頭打AZ? 他本人不打高端也有得罵了？巨嬰喔？,高端,    39.13.230.6 09/30 16:16 ,138,1,,,
/bbs/Gossiping/M.1632967373.A.9AB.html,winnerdinner, 智障自己先歧視BNT好嗎?真過期了?,高端, 60.251.139.141 09/30 10:19 ,59,1,,,
/bbs/Gossiping/M.1632967373.A.9AB.html,jamison, coco被歧視不是因為打高端，是因為人品低下阿,高端, 223.136.120.56 09/30 10:42 ,79,1,,,
/bbs/Gossiping/M.1632957108.A.B5F.html,alan0204, 這種爛人還40%支持 支持的40%快跟進打高端,高端,223.139.104.121 09/30 07:17 ,23,1,,,
/bbs/Gossiping/M.1632957108.A.B5F.html,tabo7522, 北七才跟著打高端,高端,  1.162.211.186 09/30 07:35 ,64,1,,,
/bbs/Gossiping/M.1632916503.A.F5A.html,herikocat, 你可以去問笑秉 他有說過台灣政府別妄想用高端來打入全世界啦世界疫苗水更深 只能在島內殘害人民,高端,  61.216.178.94 09/29 20:10 ,31,1,,,
/bbs/Gossiping/M.1632905072.A.569.html,carsly, 81歲打高端，是失智了嗎,高端,   111.71.43.96 09/29 16:46 ,11,1,,,
/bbs/Gossiping/M.1632905072.A.569.html,daniel3658, 都81歲可以選別的還硬打高端 吸獨仔齁,高端,   117.56.55.45 09/29 16:48 ,22,1,,,
/bbs/Gossiping/M.1632905072.A.569.html,denyy555, 可以開放高端安樂死嗎?,高端, 36.227.142.108 09/29 17:14 ,138,1,,,
/bbs/Gossiping/M.1632889372.A.5A3.html,Alienpapa, 嗆高端的都是沒醫療背景的智障居多,高端,  49.216.22.134 09/29 12:39 ,27,1,,,
/bbs/Gossiping/M.1632888148.A.9C9.html,xzcb2008, 打高端的智障=.= 根本有沒有效都不知道,高端, 111.82.146.128 09/29 12:03 ,11,1,,,
/bbs/Gossiping/M.1632888148.A.9C9.html,tcancer, 還以為是粉紅看著科興打手槍咧,高端,  59.125.136.31 09/29 14:34 ,387,1,,,
/bbs/Gossiping/M.1632886382.A.85C.html,mxr, 結果還是沒人要打糞針高端。哈,高端,  42.73.163.155 09/29 11:47 ,139,1,,,
/bbs/Gossiping/M.1632886382.A.85C.html,s81048112, 柯韓糞繼續黑高端~~~~~~~,高端,   39.8.107.233 09/29 12:04 ,236,1,,,
/bbs/Gossiping/M.1632841096.A.1B2.html,andy199113, 高端=>垃圾  BNT/AZ/莫德納=>好東西,高端,  36.227.44.143 09/28 23:25 ,76,1,,,
