index,href,id,contents,key,date,contents_order,hate,categories,degree,keyword
11554,/bbs/Gossiping/M.1623901058.A.987.html,alex10282,高端又要跌了嗎？母豬要不要出來法說會,疫苗,   111.82.27.58 06/17 12:04 ,234,1,4,2,母豬
11555,/bbs/Gossiping/M.1623901058.A.987.html,James102211,蟑螂氣死只想打高端,疫苗,    39.8.232.89 06/17 12:54 ,446,1,3,2,蟑螂
11556,/bbs/Gossiping/M.1623901058.A.987.html,pcpcpcpcpcpc,一堆智障還真的以為AZ很差XD,疫苗, 223.139.167.99 06/17 13:04 ,482,1,3,2,一堆智障
11557,/bbs/Gossiping/M.1623899117.A.7FA.html,alexman810,爛政府只給人民AZ跟國慘害死多少人,疫苗,  111.251.4.149 06/17 12:08 ,173,1,4,2,"爛政府,國慘"
11558,/bbs/Gossiping/M.1623899117.A.7FA.html,iceteeth,疑輝瑞死這麼多喔還有人說政府很爛只給az跟國產,疫苗,  42.73.121.125 06/17 22:22 ,241,1,4,2,"政府,爛"
11559,/bbs/Gossiping/M.1623895737.A.60E.html,yyan1218,蟑螂不是一直無視AZ副作用嗎,疫苗,  61.219.255.68 06/17 10:41 ,275,1,3,2,蟑螂
11560,/bbs/Gossiping/M.1623895436.A.9DB.html,corlos,二期未滿的藥哪會有什麼副作用就算出事政府也會幫忙蓋的俺寧願死在AZ副作用也不要打國慘,疫苗,122.146.85.104 06/17 10:07 ,10,1,1,2,國慘
11561,/bbs/Gossiping/M.1623895152.A.810.html,carsly,AZ就別人施捨的爛貨,疫苗,  114.44.133.83 06/17 10:10 ,44,1,1,2,"AZ,爛貨"
11562,/bbs/Gossiping/M.1623894569.A.859.html,carsly,AZ就別人施捨的爛貨可憐台灣人只有AZ,疫苗,  114.44.133.83 06/17 10:12 ,243,1,1,2,"AZ,爛貨"
11563,/bbs/Gossiping/M.1623894569.A.859.html,zzoohh,AZ爛輝瑞國外也打死人低能兒都不要打,疫苗,  211.22.230.67 06/17 10:13 ,246,1,1,1,"AZ爛,低能兒"
11564,/bbs/Gossiping/M.1623891739.A.0E8.html,peacesb,高端嫩不做三期不就沒這些問題?,疫苗, 114.36.183.192 06/17 09:50 ,119,1,1,3,"高端,嫩"
11565,/bbs/Gossiping/M.1623891739.A.0E8.html,idlewolf,連最爛的科興對原始株也50%耶..47真滴爛,疫苗, 118.171.55.175 06/17 10:43 ,142,1,1,2,"爛,科興"
11566,/bbs/Gossiping/M.1623891739.A.0E8.html,lose116315,高端會打爆我們這些台灣韭菜沒在怕,疫苗, 111.71.127.109 06/18 14:48 ,203,1,3,3,韭菜
11567,/bbs/Gossiping/M.1623889675.A.8E4.html,ginshop,疫情是3+11搞的，AZ是沒得選日本人好心賞的，原本的BNT硬是被擋下來，現在不打以後就吞高端。去脈絡當然覺得是刁民，硬要護航行為太噁心,疫苗, 220.137.17.214 06/17 09:40 ,19,1,3,2,"刁民,噁心"
11568,/bbs/Gossiping/M.1623888194.A.32F.html,shadowdio,跟不上高端的廢物,疫苗,111.254.197.149 06/17 08:16 ,46,1,1,2,廢物
11569,/bbs/Gossiping/M.1623888194.A.32F.html,bakasensei,德國低端疫苗哪比得上台灣高端,疫苗,  111.83.79.228 06/17 08:27 ,65,1,1,2,低端疫苗
11570,/bbs/Gossiping/M.1623888194.A.32F.html,sharepart,高端這種垃圾公司，只想賺錢而殘害百姓,疫苗,  42.75.189.204 06/17 10:18 ,232,1,1,1,垃圾公司
11571,/bbs/Gossiping/M.1623887895.A.86A.html,superfunjog,蟑螂打不到莫德納也能開小門打AZ，看看精美的台南一切依法行政,疫苗,   101.12.44.66 06/17 08:36 ,3,1,3,2,蟑螂
11572,/bbs/Gossiping/M.1623881890.A.53C.html,KKB,低能兒打了高端如果沒效害台灣永遠無法解封,疫苗,223.140.217.179 06/17 06:50 ,55,1,3,1,低能兒
11573,/bbs/Gossiping/M.1623880713.A.B91.html,swanc,工業區在造一個要打國產的實名制，其他ax，bnt留給我們，江這操作是87嗎？,疫苗,  49.217.175.54 06/17 06:00 ,2,1,5,2,87
11574,/bbs/Gossiping/M.1623876752.A.E80.html,TNT5566,台灣一堆歪嘴雞?見過世面又貪生怕死上個月嫌AZ還唯一指名BNT噁心死了,疫苗,     65.38.91.5 06/17 06:04 ,194,1,3,3,一堆歪嘴雞
11575,/bbs/Gossiping/M.1623876752.A.E80.html,patrick08,垃圾，科興還有國際認證,疫苗,223.136.167.123 06/17 07:29 ,311,1,1,1,垃圾
11576,/bbs/Gossiping/M.1623876752.A.E80.html,hedy0930,我只相信科學如果國產能得到國際認證就不排斥同時如果有外國還是選外國啦因為現在聽到高端就想到母豬和那些無能官員形象很差,疫苗,   101.137.4.74 06/17 09:59 ,448,1,4,2,"母豬,無能官員"
11577,/bbs/Gossiping/M.1623860605.A.4EE.html,jack168168tw,垃圾空心菜還在硬推高端7414,疫苗, 111.243.17.101 06/17 00:27 ,18,1,4,1,"垃圾空心菜,硬推高端,7414"
11578,/bbs/Gossiping/M.1623859515.A.BDC.html,vwpassat,低端科興,疫苗,111.242.218.198 06/17 00:14 ,21,1,1,2,低端科興
11579,/bbs/Gossiping/M.1623859515.A.BDC.html,twhuang28,蟑螂：台灣之光高端好棒…歐盟認證,疫苗,118.150.253.191 06/17 08:30 ,57,1,3,2,蟑螂
11580,/bbs/Gossiping/M.1623859515.A.BDC.html,mpacd74rsic,台灣真的要搞也有絕招啊只承認來台回台高端仔不用隔離就好了這樣打哪個疫苗不都隔離有差嗎哈,疫苗,  106.104.74.81 06/17 08:42 ,61,1,3,3,高端仔
11581,/bbs/Gossiping/M.1623859515.A.BDC.html,amurorei,一堆智障看不懂推文，明明拿陰性證明也可以還在那邊高端三期,疫苗, 118.170.54.213 06/19 11:17 ,71,1,3,2,一堆智障
11582,/bbs/Gossiping/M.1623857604.A.EDC.html,Padfoneman,自己人喇高端仔回去洗洗睡,疫苗,   1.200.134.69 06/16 23:35 ,6,1,3,3,高端仔
11583,/bbs/Gossiping/M.1623852314.A.648.html,GQ38,打科興打到失智喔,疫苗, 118.169.228.25 06/16 22:19 ,48,1,3,2,"打科興,失智"
11584,/bbs/Gossiping/M.1623852225.A.E7F.html,lspci,AZ效果這麼好我要支持菜陰魂趕快打了,疫苗,  114.43.66.176 06/16 22:06 ,3,1,4,2,菜陰魂
11585,/bbs/Gossiping/M.1623848583.A.054.html,WolfTeacher,你不ok我先打韭菜慢慢等高端,疫苗,  180.176.0.145 06/16 21:03 ,2,1,3,3,韭菜
11586,/bbs/Gossiping/M.1623848583.A.054.html,lnmp,好啊，我就是罵高端爛不行嘛?AZ，BNT都給我,疫苗,  1.173.214.170 06/16 21:07 ,20,1,1,2,"高端,爛"
11587,/bbs/Gossiping/M.1623847601.A.EE0.html,justice2008,AZ三期就有做不然哪來的防護率你是不是被蟑螂洗腦洗過頭了?,疫苗,   114.32.14.43 06/16 20:57 ,8,1,3,2,蟑螂
11588,/bbs/Gossiping/M.1623847315.A.9AC.html,keny868,高端哪是疫苗啊爛,疫苗, 111.243.21.175 06/16 21:03 ,247,1,1,2,"高端,爛"
11589,/bbs/Gossiping/M.1623847315.A.9AC.html,ben100rk,柯糞最愛的az,疫苗,    1.200.2.136 06/16 22:20 ,511,1,3,2,柯糞
11590,/bbs/Gossiping/M.1623847315.A.9AC.html,hoodi,阿不就一堆英粉怕扯到主子只要得到AZ啊討論一下就說是柯韓糞如果高端適合老人家打那乾脆改打高端吧不知道高端有沒有測試數據可參考,疫苗, 111.83.111.189 06/16 22:51 ,544,1,3,2,柯韓糞
11591,/bbs/Gossiping/M.1623847315.A.9AC.html,kanehhh,高端疫苗。低端人口,疫苗,   59.126.46.24 06/16 23:29 ,571,1,3,2,低端人口
11592,/bbs/Gossiping/M.1623846730.A.C02.html,mackulkov,現在又要來講AZ爛疫苗了嗎？都不要打,疫苗,   1.200.170.57 06/16 21:03 ,426,1,1,2,爛疫苗
11593,/bbs/Gossiping/M.1623846730.A.C02.html,SY082022,垃圾政府，超前部署到只能打AZ,疫苗,    1.200.133.0 06/16 22:07 ,588,1,4,1,垃圾政府
11594,/bbs/Gossiping/M.1623846730.A.C02.html,yokoh,拿800多買高端而不是國際認證的莫得納或輝瑞！視人命為草芥的政府！,疫苗, 118.165.66.163 06/16 23:24 ,667,1,4,3,視人命為草芥的政府
11595,/bbs/Gossiping/M.1623846730.A.C02.html,zzoohh,垃圾網軍又要開始洗az囉！線上的疫苗都有案例嚴重反應，可以都不打,疫苗,220.143.234.204 06/17 01:35 ,714,1,3,1,垃圾網軍
11596,/bbs/Gossiping/M.1623841533.A.5A7.html,highyes,高端疫苗是你各位低端打的,疫苗,123.50.40.188 06/16 19:06 ,5,1,3,2,低端打的
11597,/bbs/Gossiping/M.1623841533.A.5A7.html,Townshend,低端人打了也會變高端,疫苗, 27.246.198.156 06/16 20:06 ,19,1,3,2,低端人
11598,/bbs/Gossiping/M.1623838748.A.212.html,jo78jo78,洗三小，高端還是爛貨啊,疫苗,  36.235.122.46 06/16 18:23 ,18,1,1,2,"高端,爛貨"
11599,/bbs/Gossiping/M.1623838748.A.212.html,jesiuty,菸蟑又不打高端了喔這樣不好喔沒三期的,疫苗,  114.47.115.17 06/16 19:58 ,180,1,3,2,菸蟑
11600,/bbs/Gossiping/M.1623837076.A.7E9.html,polarty33,我們低端人民只能打高端,疫苗, 61.230.162.250 06/16 20:19 ,56,1,3,2,"低端人民,打高端"
11601,/bbs/Gossiping/M.1623836443.A.9F7.html,maxsho,實際上是時鐘在說謊吧。根本沒買國外疫苗的打算，就是只想靠國慘高端,疫苗,   111.82.17.79 06/16 17:44 ,12,1,4,2,"時鐘在說謊,國慘高端"
11602,/bbs/Gossiping/M.1623833050.A.FD9.html,Arkzeon,蟑螂會偷渡觀念：時力扯後腿，去打科興,疫苗, 223.140.122.84 06/16 17:40 ,101,1,3,2,蟑螂
11603,/bbs/Gossiping/M.1623832900.A.B7E.html,asiasssh,這裡只推高端疫苗其他疫苗都是拉基,疫苗,   60.250.69.44 06/16 16:44 ,5,1,1,2,"其他疫苗,拉基"
11604,/bbs/Gossiping/M.1623832649.A.A21.html,sismiku,韓柯糞能不能統一一下口徑阿？AZ對於年紀大的人副作用比較少是事實,疫苗,36.230.118.110 06/16 16:45 ,48,1,3,2,韓柯糞
11605,/bbs/Gossiping/M.1623832128.A.E4A.html,chocopie,先是黑AZ，再來要黑mRNA，下一班八卦版失智列車要黑甚麼,疫苗,  27.242.158.61 06/16 18:07 ,616,1,3,2,失智列車
11606,/bbs/Gossiping/M.1623832128.A.E4A.html,jesiuty,阿高端不是跟莫德納系出同源現在又高端好棒棒mRNA好危險了？最聰明的猶太人跟世界最強權美國爸爸是智障？菸蟑真的不要臉,疫苗,  114.47.115.17 06/16 19:34 ,697,1,3,2,"菸蟑,不要臉"
11607,/bbs/Gossiping/M.1623832128.A.E4A.html,zeroBB,現在因為政制立場無腦捧高端才是失智列車吧？某人是在供三小,疫苗,150.116.218.50 06/16 20:22 ,738,1,3,2,"無腦捧高端,失智列車"
11608,/bbs/Gossiping/M.1623831994.A.CD4.html,inf,跟你說不會有疫苗啦，國慘高端要應上你各位啦，幹,疫苗,   39.13.72.197 06/16 17:43 ,472,1,1,2,"國慘高端,幹"
11609,/bbs/Gossiping/M.1623831994.A.CD4.html,vincentMus,政府鐵了心要你各位賤民打高端啦,疫苗,  101.9.200.147 06/16 19:34 ,634,1,4,2,"賤民,打高端"
11610,/bbs/Gossiping/M.1623831994.A.CD4.html,zeroBB,回yuster。az不是mrna，護航前先做功課好嗎.......連功課都不做的說別人低能....臉皮真的厲害,疫苗, 150.116.218.50 06/16 22:32 ,726,1,5,1,低能
11611,/bbs/Gossiping/M.1623830033.A.1BE.html,pink0518,應該沒有我們都是高端韭菜,疫苗, 114.36.182.114 06/16 15:54 ,5,1,3,3,韭菜
11612,/bbs/Gossiping/M.1623828271.A.8A5.html,bada,那有多珍貴az根本便宜貨鬼島垃圾變黃金,疫苗, 118.167.106.37 06/16 15:28 ,12,1,2,1,鬼島垃圾
11613,/bbs/Gossiping/M.1623827829.A.3D4.html,bgklye,人家日本不給人民真的是對的人家日本不給人民打AZ真的是對的，那像台灣垃圾政府台灣人命被糟蹋，又不是比較賤命,疫苗, 111.71.138.249 06/16 16:34 ,290,1,4,1,垃圾政府
11614,/bbs/Gossiping/M.1623824229.A.C7A.html,kimfor,我打低端的BNT或莫德納就好,疫苗,  39.12.128.152 06/16 14:25 ,129,1,1,2,"低端,BNT,莫德納"
11615,/bbs/Gossiping/M.1623824229.A.C7A.html,pcner081959,台派賤畜跟817去打國慘，我要BNT。,疫苗, 27.246.189.104 06/16 14:36 ,202,1,3,1,"台派賤畜,817,打國慘"
11616,/bbs/Gossiping/M.1623824229.A.C7A.html,Niubert,中央高官1.2萬隻都排下去，低端等打高端,疫苗,   114.26.95.73 06/16 15:59 ,398,1,3,2,"低端,打高端"
11617,/bbs/Gossiping/M.1623824229.A.C7A.html,ray920927,蟑螂真的有夠噁心，活在你們的想像力，實際上根本沒有想打科興整天在那邊腦補,疫苗, 101.136.16.237 06/16 16:27 ,428,1,3,2,"蟑螂,噁心"
11618,/bbs/Gossiping/M.1623824229.A.C7A.html,jim1122,高端留給高端人士我們賤民配不上打AZ就好,疫苗,   101.9.71.215 06/17 01:59 ,518,1,3,1,賤民
11619,/bbs/Gossiping/M.1623824144.A.D4D.html,kevinfolks,主力蟑螂藥：高端疫苗,疫苗, 36.234.114.170 06/16 14:26 ,51,1,1,2,蟑螂
11620,/bbs/Gossiping/M.1623824144.A.D4D.html,mach1210,超多美國同學已經bnt打玩飛去夏威夷打卡了呵呵井蛙社畜繼續上班,疫苗, 223.136.165.56 06/16 14:54 ,99,1,3,2,井蛙社畜
11621,/bbs/Gossiping/M.1623818981.A.09E.html,junshinw,菜母豬：輪到你打高端，就去打,疫苗,  42.72.124.218 06/16 13:24 ,207,1,4,2,菜母豬
11622,/bbs/Gossiping/M.1623817175.A.E73.html,amorphophal,韭菜只能打高端qq,疫苗,   119.14.38.44 06/16 12:28 ,49,1,3,3,"韭菜,打高端"
11623,/bbs/Gossiping/M.1623817175.A.E73.html,CHOCATS5566,你各位韭菜乖乖留著等高端,疫苗,   39.9.126.147 06/16 12:30 ,69,1,3,3,韭菜
11624,/bbs/Gossiping/M.1623817175.A.E73.html,fg008kimo,幹你娘罰三小花自己錢也不行?一定要打爛貨高端喔草,疫苗,111.243.133.224 06/16 12:31 ,75,1,1,1,爛貨高端
11625,/bbs/Gossiping/M.1623817175.A.E73.html,ncc5566,下賤蟑螂當然要台灣人陪他們打高端,疫苗,   42.72.140.94 06/16 12:48 ,155,1,3,1,下賤蟑螂
11626,/bbs/Gossiping/M.1623817175.A.E73.html,yule1224,無恥狗官就是要全台當高端的試驗品嗎？,疫苗,  135.0.168.174 06/16 12:54 ,164,1,3,2,無恥狗官
11627,/bbs/Gossiping/M.1623817175.A.E73.html,endlesskarma,打高端護台灣不准出國打野雞疫苗,疫苗,118.150.164.105 06/16 12:54 ,165,1,1,2,野雞疫苗
11628,/bbs/Gossiping/M.1623807724.A.8BE.html,w3160828,全世界只有鬼島權貴搶著打Az…,疫苗,    42.74.97.43 06/16 09:50 ,76,1,2,1,鬼島
11629,/bbs/Gossiping/M.1623807589.A.25D.html,deony,低端疫苗還好我們有高端,疫苗,118.169.218.201 06/16 10:01 ,200,1,1,2,低端疫苗
11630,/bbs/Gossiping/M.1623803538.A.0A4.html,aa00788,低端都等著打高端變高端呢！,疫苗,   42.73.89.174 06/16 08:34 ,6,1,3,2,"低端,打高端"
11631,/bbs/Gossiping/M.1623803538.A.0A4.html,akiranon,低端人口盼望高端疫苗,疫苗,  101.9.103.201 06/16 08:39 ,11,1,3,2,低端人口
11632,/bbs/Gossiping/M.1623803538.A.0A4.html,taikouhncheu,是低端人口打高端選都沒辦法選,疫苗, 118.169.12.144 06/16 08:45 ,15,1,3,2,低端人口
11633,/bbs/Gossiping/M.1623800312.A.CE3.html,gustavvv,這什麼低端疫苗哪有我們二期高端強,疫苗,125.230.162.213 06/16 07:43 ,7,1,1,2,低端疫苗
11634,/bbs/Gossiping/M.1623783348.A.996.html,kiy75,直上火星才高端炒股的垃圾,疫苗,  1.163.187.252 06/16 07:21 ,44,1,3,1,"高端炒股,垃圾"
11635,/bbs/Gossiping/M.1623777653.A.850.html,inshadow,一分錢一分貨沒有高端的價格蟑螂不敢打,疫苗,  1.174.179.205 06/16 01:32 ,47,1,3,2,蟑螂
11636,/bbs/Gossiping/M.1623777653.A.850.html,frank45328,幹你娘高端,疫苗,   39.9.132.116 06/16 04:26 ,179,1,1,1,幹你娘高端
11637,/bbs/Gossiping/M.1623777653.A.850.html,jaceda,高端那垃圾根本趁機發災難財,疫苗,  114.36.140.56 06/16 07:41 ,268,1,1,1,"高端,垃圾"
11638,/bbs/Gossiping/M.1623777653.A.850.html,laybear,別人的便宜到靠北咱們高端貴得像屎,疫苗, 218.35.168.163 06/16 11:49 ,383,1,1,2,"靠北,高端,屎"
11639,/bbs/Gossiping/M.1623767108.A.108.html,ahlolha,苗一邊圖利高端不想花錢弄進口的蟑螂分不出差別？,疫苗,     1.200.2.45 06/16 01:16 ,729,1,3,2,蟑螂
11640,/bbs/Gossiping/M.1623763950.A.2EB.html,highkk007,賤民可以不要打AZ做的到嗎?不行牠怕死,疫苗,  111.82.105.96 06/15 22:54 ,27,1,3,1,賤民
11641,/bbs/Gossiping/M.1623762570.A.C26.html,roea68roea68,我們有高端不用買低端疫苗,疫苗,220.132.115.201 06/15 21:32 ,27,1,1,2,低端疫苗
11642,/bbs/Gossiping/M.1623761537.A.515.html,gibbs1286,又是一個被垃圾新聞影響的人不看死亡率只看死亡佔比，好笑英國延後徹底開放理由是因為怕散播率因為AZ目前看起來保護力是下降的,疫苗,134.155.189.145 06/15 21:01 ,4,1,1,1,垃圾新聞
11643,/bbs/Gossiping/M.1623758202.A.B18.html,winiS,愛護台灣，拒絕高端!!等著看蟑螂邊哭邊逼著打高端,疫苗, 114.27.254.117 06/15 20:06 ,5,1,3,2,蟑螂
11644,/bbs/Gossiping/M.1623757011.A.493.html,skycloudtw,蟑螂喜迎高端，記得全家帶去打,疫苗,   42.73.127.57 06/15 20:50 ,123,1,3,2,蟑螂
11645,/bbs/Gossiping/M.1623751576.A.24E.html,nakayamayyt,沒關係過一陣子就會收高端仔,疫苗,    1.163.58.62 06/15 18:13 ,16,1,3,3,高端仔
11646,/bbs/Gossiping/M.1623751426.A.3AC.html,highyes,你各位低端只能打高端疫苗,疫苗,   1.160.129.62 06/15 18:05 ,9,1,3,2,"低端,打高端"
11647,/bbs/Gossiping/M.1623746254.A.A83.html,TackoFall,台灣比較喜歡沒有認證的懂嗎打廢物高端就給過,疫苗,  111.71.52.111 06/15 16:40 ,10,1,1,2,廢物高端
11648,/bbs/Gossiping/M.1623746169.A.D5E.html,ink7777,為了倒貨而散佈假新聞可悲高端仔,疫苗,   101.12.72.78 06/15 17:32 ,466,1,3,3,高端仔
11649,/bbs/Gossiping/M.1623746169.A.D5E.html,LoliCar,丟臉人家有輝瑞哪可能要低端這種野雞疫苗,疫苗,  49.216.60.196 06/15 17:40 ,497,1,1,2,"低端,野雞疫苗"
11650,/bbs/Gossiping/M.1623745169.A.31A.html,rayes,沒人打疫苗高端就會跌停蔡母豬,疫苗,111.240.204.232 06/15 16:29 ,259,1,4,2,蔡母豬
11651,/bbs/Gossiping/M.1623743594.A.C71.html,blankalin,真好。我只能打高端這爛東西,疫苗,  106.105.24.77 06/15 15:55 ,9,1,1,2,"高端,爛"
11652,/bbs/Gossiping/M.1623743001.A.6A0.html,a5178934,高端讓蟑螂覺青們打讚,疫苗, 60.250.152.211 06/15 15:46 ,12,1,3,2,蟑螂
11653,/bbs/Gossiping/M.1623742661.A.AA5.html,peggy345,只能打高端的乞丐,疫苗,    42.74.163.7 06/15 15:38 ,2,1,3,1,"打高端,乞丐"
11654,/bbs/Gossiping/M.1623742435.A.D0C.html,leecliff,翻譯：我們不要高端二期垃圾,疫苗,   223.137.8.94 06/15 15:42 ,95,1,1,1,高端二期垃圾
11655,/bbs/Gossiping/M.1623742435.A.D0C.html,STi2011,連賓仔都懂選三期EUA..高端仔真的是....,疫苗,   59.125.79.58 06/15 15:58 ,235,1,3,3,"賓仔,高端仔"
11656,/bbs/Gossiping/M.1623742435.A.D0C.html,DarkyIsCat,高端疫苗低端政府,疫苗,  49.216.62.238 06/15 16:38 ,458,1,4,2,低端政府
11657,/bbs/Gossiping/M.1623742244.A.2F3.html,DOOT,錯了吧，高端仔才會不爽...,疫苗,220.134.131.232 06/15 15:37 ,46,1,3,3,高端仔
11658,/bbs/Gossiping/M.1623742019.A.20A.html,bnb89225,人民繳稅不買好疫苗只會乞討拿垃圾AZ,疫苗, 223.137.191.62 06/15 16:07 ,318,1,1,1,"乞討,垃圾AZ"
11659,/bbs/Gossiping/M.1623742019.A.20A.html,otis0718,真的一群弱智日本跟AZ簽合約了疫苗不,疫苗,153.204.195.165 06/15 16:56 ,402,1,3,2,一群弱智
11660,/bbs/Gossiping/M.1623740528.A.08A.html,yurikim,可以先來900萬危險AZ嗎我全家登記打安全有效的高端留給蟑螂們,疫苗,101.136.145.142 06/15 15:09 ,75,1,3,2,蟑螂
11661,/bbs/Gossiping/M.1623740528.A.08A.html,s155260,有高端幹嘛打科興蟑螂錯亂喔,疫苗, 114.43.155.119 06/15 15:10 ,97,1,3,2,蟑螂
11662,/bbs/Gossiping/M.1623740528.A.08A.html,PLAYGGGG,高端蟑螂崩潰,疫苗, 114.42.221.189 06/15 15:32 ,339,1,3,2,蟑螂
11663,/bbs/Gossiping/M.1623740528.A.08A.html,eeccms,蟑螂：AZ真香,疫苗, 49.216.147.160 06/15 15:33 ,343,1,3,2,蟑螂
11664,/bbs/Gossiping/M.1623738662.A.0DC.html,Xceberus,中國人把bnt黑到比az還爛真夠噁爛,疫苗,  223.139.4.237 06/15 14:37 ,35,1,2,2,"中國人,噁爛"
11665,/bbs/Gossiping/M.1623732026.A.AB5.html,alan0204,笑死高端仔又被打臉,疫苗,  140.117.14.61 06/15 13:18 ,633,1,3,3,高端仔
11666,/bbs/Gossiping/M.1623729688.A.6C1.html,pttccbbs,連AZ都扛不住，高端就確定是廢物了,疫苗,  42.72.194.204 06/15 12:03 ,14,1,1,2,"高端,廢物"
11667,/bbs/Gossiping/M.1623725739.A.223.html,visviva,通篇幹話，沒有重點。高端高層至少還說政府開放選擇，你陳時鐘真的爛爆,疫苗, 112.104.84.228 06/15 11:27 ,97,1,4,2,"陳時鐘,爛爆"
11668,/bbs/Gossiping/M.1623723832.A.BDD.html,AbdulRauf,高端有沒有用連高端都不知道，如果知道的話，還做三期幹嘛？文組的廢物,疫苗, 223.140.92.177 06/15 11:32 ,42,1,3,2,文組的廢物
11669,/bbs/Gossiping/M.1623723721.A.340.html,AxelGod,幹你娘CDC是高端發言人是不是幹你娘,疫苗,  1.169.233.138 06/15 10:22 ,5,1,4,1,"幹你娘,CDC"
11670,/bbs/Gossiping/M.1623723721.A.340.html,hodj,等你高端有出貨再來發新聞啦，垃圾國產,疫苗,   223.139.47.2 06/15 10:50 ,220,1,1,1,垃圾國產
11671,/bbs/Gossiping/M.1623721827.A.4B8.html,borhom,請跟你說國?食?水，說疫苗是食?水的不是蟑螂在抹黑BNT的說辭嗎？認吱作戰嗎？,疫苗,  118.232.75.60 06/15 10:09 ,30,1,3,2,"蟑螂,認吱作戰"
11672,/bbs/Gossiping/M.1623715768.A.7F0.html,timmy96167,連高端都打不到低端人口,疫苗,  36.238.36.144 06/15 08:15 ,27,1,3,2,低端人口
11673,/bbs/Gossiping/M.1623715768.A.7F0.html,piece1,低端人打高端貨啊！去問總統,疫苗,115.165.238.102 06/15 08:57 ,117,1,3,2,"低端人,打高端"
11674,/bbs/Gossiping/M.1623715768.A.7F0.html,h814039,高端啊韭菜,疫苗, 220.135.238.89 06/15 11:43 ,235,1,3,3,韭菜
11675,/bbs/Gossiping/M.1623684648.A.419.html,EMSOK,國外快戰勝了我們只有垃圾高端,疫苗,123.192.216.133 06/14 23:31 ,3,1,1,1,垃圾高端
11676,/bbs/Gossiping/M.1623681716.A.680.html,SimleToMe,高端連狗都不想打你說呢,疫苗,  61.228.88.197 06/14 22:53 ,7,1,1,2,"高端,狗都不想打"
11677,/bbs/Gossiping/M.1623680673.A.003.html,Mcnair,高端這種三期都沒做的垃圾應該沒人會理,疫苗, 125.230.133.27 06/14 22:25 ,4,1,1,1,"高端,垃圾"
11678,/bbs/Gossiping/M.1623679572.A.0C3.html,yesman1214,滾啦，低端韭菜只能打高端疫苗,疫苗, 114.137.95.139 06/14 22:13 ,50,1,3,2,"低端,韭菜,打高端"
11679,/bbs/Gossiping/M.1623676996.A.BBC.html,munichuihsin,未來只有mRNA疫苗可以快速對付變異的新冠病毒(RNA病毒)，越南都準備自己做了。鬼島生技應該捨不得花大錢研發和phase3測試，只剩極力爭取BNT或莫德納代工，而不是繼續吹可能只做國內一次生意的國慘，明年就看破國慘能耐了。,疫苗,112.105.120.118 06/14 23:03 ,22,1,2,2,"鬼島,國慘"
11680,/bbs/Gossiping/M.1623674207.A.983.html,paul007,高端太慢了除了韭菜台灣人還能賣誰?,疫苗, 114.24.112.175 06/14 20:51 ,198,1,3,3,韭菜
11681,/bbs/Gossiping/M.1623674207.A.983.html,Fine29,高賽高端吃屎下去,疫苗,  114.37.224.99 06/14 21:03 ,330,1,1,2,"高賽高端,吃屎"
11682,/bbs/Gossiping/M.1623674207.A.983.html,ARTORIA,智障政府不去搶這個壓什麼高端,疫苗,220.133.251.121 06/14 21:10 ,379,1,4,2,智障政府
11683,/bbs/Gossiping/M.1623674207.A.983.html,SimleToMe,高端去吃屎吧,疫苗,  61.228.88.197 06/14 21:26 ,472,1,1,2,"高端,吃屎"
11684,/bbs/Gossiping/M.1623674207.A.983.html,ARTORIA,等賽諾菲也成功高端聯亞只能吃屎,疫苗,220.133.251.121 06/14 21:30 ,494,1,1,2,"高端,聯亞,吃屎"
11685,/bbs/Gossiping/M.1623674207.A.983.html,bgklye,高端就是笑話垃圾,疫苗,  116.59.86.137 06/14 21:30 ,496,1,1,1,"高端,垃圾"
11686,/bbs/Gossiping/M.1623674207.A.983.html,ms0545173,反觀垃圾高端只會炒股票,疫苗, 114.34.125.156 06/14 21:46 ,550,1,1,1,垃圾高端
11687,/bbs/Gossiping/M.1623674207.A.983.html,returnfox,高端如果失敗，也是揠苗助長的垃圾政府,疫苗,    1.34.237.54 06/14 21:53 ,570,1,4,1,垃圾政府
11688,/bbs/Gossiping/M.1623674207.A.983.html,d22426539,蟑螂都說高端99.9,疫苗,  116.89.134.64 06/14 23:01 ,746,1,3,2,蟑螂
11689,/bbs/Gossiping/M.1623674207.A.983.html,Fate40179,垃圾高端下去囉,疫苗,  42.76.183.196 06/14 23:15 ,771,1,1,1,垃圾高端
11690,/bbs/Gossiping/M.1623674207.A.983.html,chulen,我們垃圾高端也是一樣技術阿穩了,疫苗, 116.89.137.146 06/14 23:55 ,808,1,1,1,垃圾高端
11691,/bbs/Gossiping/M.1623674207.A.983.html,a86710985,高端可以丟垃圾桶了,疫苗,  39.11.160.138 06/15 00:03 ,815,1,1,1,"高端,丟垃圾桶"
11692,/bbs/Gossiping/M.1623674207.A.983.html,bbluejay,真。高端疫苗！你低端呆丸郎只能聽蔡母豬的話乖乖打高端嘻嘻,疫苗,118.171.127.210 06/15 00:59 ,838,1,4,2,"低端呆丸郎,蔡母豬,打高端"
11693,/bbs/Gossiping/M.1623674207.A.983.html,thigefe,這才叫高端反觀台製低端垃圾，還搞情緒勒索,疫苗,  111.83.171.39 06/15 07:40 ,882,1,1,1,台製低端垃圾
